Year,Primary Job Title,Base Pay
2020,Associate Professor,24000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Associate Professor,81585.0
2016,Associate Professor,81585.49
2017,Associate Professor,101818.0
2018,Associate Professor,103854.0
2019,Associate Professor,106970.0
2020,Associate Professor,101621.0
2017,Assistant Professor,35000.0
2018,Assistant Professor,35000.0
2019,Assistant Professor,35000.0
2020,Assistant Professor,35000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,112401.0
2015,Assistant Professor,22500.0
2016,Assistant Professor,22500.0
2017,Assistant Professor,22500.0
2018,Assistant Professor,22500.0
2019,Assistant Professor,22500.0
2020,Assistant Professor,22500.0
2015,Professor,166310.0
2016,Professor,174609.0
2017,Professor,183322.0
2018,Professor,192470.0
2019,Professor,195357.0
2020,Professor,185589.0
2016,Associate Professor,77383.88
2017,Associate Professor,77384.0
2018,Associate Professor,84124.0
2019,Associate Professor,86715.0
2020,Associate Professor,86715.0
2015,Associate Professor,72227.0
2015,Professor,101687.0
2016,Professor,115808.0
2017,Professor,115808.0
2018,Professor,86450.0
2019,Professor,125142.0
2020,Professor,122639.0
2015,Associate Professor,30000.0
2016,Associate Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,30000.0
2019,Associate Professor,30000.0
2020,Associate Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Assistant Professor,23100.0
2016,Assistant Professor,23100.0
2017,Assistant Professor,24000.0
2018,Assistant Professor,24000.0
2019,Assistant Professor,22500.0
2020,Assistant Professor,24000.0
2015,Professor,153411.0
2016,Professor,158487.0
2017,Professor,140925.0
2018,Professor,148124.0
2019,Professor,151185.0
2020,Professor,151185.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Associate Professor,30000.0
2019,Associate Professor,30000.0
2020,Associate Professor,30000.0
2018,Assistant Professor,95000.0
2019,Assistant Professor,96900.0
2020,Assistant Professor,92055.0
2017,Assistant Professor,72000.0
2018,Assistant Professor,74559.0
2019,Assistant Professor,77400.0
2020,Assistant Professor,77400.0
2017,Associate Professor,89490.0
2018,Professor,114094.0
2019,Professor,117043.0
2020,Professor,116873.0
2015,Professor,134604.0
2016,Professor,137975.7
2017,Professor,137976.0
2018,Professor,143261.0
2019,Professor,147536.0
2020,Professor,147536.0
2020,Assistant Professor,80750.0
2018,Assistant Professor,35000.0
2019,Assistant Professor,35000.0
2020,Assistant Professor,35000.0
2015,Associate Professor,86409.0
2016,Associate Professor,89608.73
2017,Associate Professor,89609.0
2018,Associate Professor,94927.0
2019,Associate Professor,97259.0
2020,Associate Professor,97259.0
2016,Associate Professor,81394.79
2017,Associate Professor,81395.0
2018,Associate Professor,85999.0
2019,Associate Professor,88722.0
2020,Associate Professor,88722.0
2015,Associate Professor,78377.0
2016,Professor,42500.0
2017,Professor,42500.0
2018,Professor,42500.0
2019,Professor,42500.0
2020,Professor,42500.0
2015,Professor,42500.0
2019,Assistant Professor,40500.0
2020,Assistant Professor,40500.0
2015,Associate Professor,76363.0
2016,Associate Professor,79524.2
2017,Associate Professor,79524.0
2018,Associate Professor,84269.0
2019,Associate Professor,86946.0
2020,Professor,96510.0
2018,Assistant Professor,72000.0
2019,Assistant Professor,74061.0
2020,Assistant Professor,74061.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,27000.0
2018,Assistant Professor,27000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Professor,37440.0
2016,Professor,37440.0
2017,Professor,37440.0
2018,Professor,37440.0
2019,Professor,37440.0
2020,Professor,37440.0
2016,Professor,94548.59
2017,Professor,94549.0
2018,Professor,99602.0
2019,Professor,79204.0
2020,Professor,102463.0
2015,Professor,91130.0
2018,Professor,155000.0
2019,Professor,161200.0
2020,Professor,153140.0
2016,Assistant Professor,48460.0
2017,Assistant Professor,48460.0
2018,Assistant Professor,48460.0
2019,Assistant Professor,51640.0
2020,Assistant Professor,50349.0
2018,Assistant Professor,66000.0
2019,Assistant Professor,67979.0
2020,Assistant Professor,67979.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,31476.0
2017,Assistant Professor,97803.0
2018,Assistant Professor,108338.0
2019,Assistant Professor,118690.0
2020,Associate Professor,112756.0
2015,Associate Professor,79760.0
2016,Associate Professor,83069.15
2017,Associate Professor,83069.0
2018,Associate Professor,87961.0
2019,Associate Professor,90771.0
2020,Associate Professor,90771.0
2020,Assistant Professor,30000.0
2019,Assistant Professor,153000.0
2020,Assistant Professor,145350.0
2015,Professor,93560.0
2016,Professor,97201.56
2017,Professor,97202.0
2018,Professor,113231.0
2019,Professor,116435.0
2020,Professor,116275.0
2019,Assistant Professor,101000.0
2020,Assistant Professor,95950.0
2020,Assistant Professor,30000.0
2015,Assistant Professor,26250.0
2016,Assistant Professor,26250.0
2017,Assistant Professor,35000.0
2018,Assistant Professor,35000.0
2019,Assistant Professor,35000.0
2020,Assistant Professor,35000.0
2015,Professor,200000.0
2016,Professor,200000.0
2017,Professor,200000.0
2018,Professor,200000.0
2019,Professor,225000.0
2020,Professor,262000.0
2015,Associate Professor,50000.0
2016,Associate Professor,50000.0
2017,Associate Professor,50000.0
2018,Associate Professor,50000.0
2019,Professor,60000.0
2020,Professor,58500.0
2019,Assistant Professor,78000.0
2020,Assistant Professor,75270.0
2015,Associate Professor,86154.0
2016,Associate Professor,89915.0
2017,Associate Professor,91002.0
2018,Professor,107421.0
2019,Professor,110421.0
2020,Professor,110421.0
2015,Associate Professor,30000.0
2016,Associate Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,30000.0
2019,Associate Professor,30000.0
2020,Associate Professor,30000.0
2015,Clinical Professor,155645.0
2019,Clinical Professor,197309.0
2020,Clinical Professor,187443.0
2015,Associate Professor,103672.0
2016,Associate Professor,108779.36
2017,Associate Professor,108779.0
2018,Associate Professor,114977.0
2019,Associate Professor,131637.0
2020,Professor,131637.0
2015,Associate Professor,84568.0
2016,Associate Professor,87832.0
2017,Associate Professor,87832.0
2018,Associate Professor,92612.0
2019,Associate Professor,73665.0
2020,Associate Professor,95297.0
2016,Extension Professor,132346.25
2017,Extension Professor,132346.0
2018,Extension Professor,138935.0
2019,Extension Professor,142354.0
2020,Extension Professor,142354.0
2015,Professor,65000.0
2016,Professor,65000.0
2017,Professor,65000.0
2018,Professor,65000.0
2019,Professor,65000.0
2020,Professor,62725.0
2016,Associate Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,30000.0
2019,Professor,30000.0
2020,Professor,30000.0
2015,Associate Professor,30000.0
2015,Professor,160635.0
2016,Professor,168651.0
2017,Professor,177067.0
2018,Professor,185902.0
2019,Professor,191479.0
2020,Professor,181905.0
2016,Assistant Professor,130000.0
2017,Assistant Professor,130000.0
2018,Assistant Professor,136413.0
2019,Associate Professor,153061.0
2020,Associate Professor,153061.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,53000.0
2020,Assistant Professor,30000.0
2015,Professor,167021.0
2019,Professor,186430.0
2020,Professor,174376.0
2018,Assistant Professor,40500.0
2019,Assistant Professor,40500.0
2020,Assistant Professor,40500.0
2015,Professor,197152.0
2016,Professor,203446.91
2017,Professor,203447.0
2018,Professor,213122.0
2019,Professor,217759.0
2020,Professor,217759.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Associate Professor,87011.0
2016,Associate Professor,89704.34
2017,Associate Professor,89704.0
2018,Associate Professor,94416.0
2019,Associate Professor,97019.0
2020,Associate Professor,97019.0
2016,Assistant Professor,70486.0
2017,Assistant Professor,84420.0
2018,Assistant Professor,88633.0
2019,Assistant Professor,92178.0
2020,Assistant Professor,87569.0
2015,Associate Professor,92990.0
2016,Associate Professor,96709.79
2017,Associate Professor,104710.0
2018,Associate Professor,88377.0
2019,Associate Professor,119307.0
2020,Associate Professor,116059.0
2015,Associate Professor,147483.0
2016,Associate Professor,152531.18
2017,Associate Professor,152531.0
2018,Associate Professor,159631.0
2019,Associate Professor,163334.0
2020,Associate Professor,163334.0
2015,Associate Professor,30600.0
2016,Associate Professor,30600.0
2017,Associate Professor,30600.0
2018,Associate Professor,30600.0
2019,Associate Professor,30600.0
2020,Associate Professor,30600.0
2015,Associate Professor,91844.0
2016,Associate Professor,95182.0
2017,Associate Professor,95182.0
2018,Associate Professor,100314.0
2019,Associate Professor,103249.0
2020,Professor,110597.0
2020,Assistant Professor,30000.0
2016,Assistant Professor,40500.0
2017,Assistant Professor,40500.0
2018,Assistant Professor,40500.0
2019,Assistant Professor,32400.0
2020,Assistant Professor,32400.0
2019,Professor,156976.0
2020,Professor,152149.0
2015,Associate Professor,110962.0
2016,Assistant Professor,35000.0
2017,Assistant Professor,35000.0
2018,Assistant Professor,35000.0
2019,Assistant Professor,35000.0
2020,Assistant Professor,35000.0
2015,Assistant Professor,35000.0
2015,Professor,69655.0
2016,Professor,69655.0
2017,Professor,69655.0
2018,Professor,69655.0
2019,Professor,69655.0
2020,Professor,67217.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,72000.0
2020,Assistant Professor,78192.0
2016,Assistant Professor,76008.0
2017,Assistant Professor,78288.0
2018,Assistant Professor,79854.0
2019,Assistant Professor,81451.0
2020,Associate Professor,78179.0
2015,Assistant Professor,72395.0
2020,Assistant Professor,27000.0
2015,Assistant Professor,135000.0
2016,Assistant Professor,135000.0
2017,Assistant Professor,85000.0
2018,Associate Professor,85000.0
2019,Associate Professor,85000.0
2020,Associate Professor,80750.0
2015,Assistant Professor,132824.0
2016,Assistant Professor,136274.83
2017,Assistant Professor,136275.0
2018,Assistant Professor,142923.0
2019,Associate Professor,160557.0
2020,Associate Professor,160557.0
2015,Professor,112393.0
2016,Professor,117586.67
2017,Professor,117587.0
2018,Professor,123939.0
2019,Professor,128192.0
2020,Professor,128192.0
2015,Associate Professor,75197.0
2016,Associate Professor,78360.7
2017,Associate Professor,78361.0
2018,Associate Professor,84002.0
2019,Professor,96093.0
2020,Professor,96093.0
2018,Assistant Professor,92000.0
2019,Assistant Professor,94335.0
2020,Assistant Professor,94335.0
2017,Assistant Professor,35000.0
2018,Assistant Professor,35000.0
2019,Assistant Professor,35000.0
2020,Assistant Professor,113264.0
2015,Associate Professor,30000.0
2016,Associate Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,28500.0
2019,Associate Professor,28500.0
2020,Associate Professor,28500.0
2020,Assistant Professor,30000.0
2015,Professor,144291.0
2016,Professor,147582.31
2017,Professor,147582.0
2018,Professor,153523.0
2019,Professor,156893.0
2020,Professor,156893.0
2016,Professor,136888.0
2017,Professor,136888.0
2018,Professor,136888.0
2019,Professor,139626.0
2020,Professor,132644.0
2015,Professor,135532.0
2015,Professor,156375.0
2016,Professor,159504.0
2017,Professor,167463.0
2018,Professor,171650.0
2019,Professor,175083.0
2020,Professor,166329.0
2015,Assistant Professor,31875.0
2016,Assistant Professor,31875.0
2017,Assistant Professor,35625.0
2018,Assistant Professor,49676.0
2019,Assistant Professor,55626.0
2020,Associate Professor,87859.0
2016,Assistant Professor,72500.0
2017,Assistant Professor,74675.0
2018,Assistant Professor,75750.0
2019,Assistant Professor,77265.0
2020,Assistant Professor,74561.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2016,Assistant Professor,93417.0
2017,Assistant Professor,98079.0
2018,Assistant Professor,101021.0
2019,Assistant Professor,125000.0
2020,Assistant Professor,118750.0
2015,Associate Professor,30254.0
2016,Associate Professor,31415.0
2017,Associate Professor,31415.0
2018,Associate Professor,33185.0
2019,Associate Professor,44472.0
2020,Associate Professor,43360.0
2015,Associate Professor,101711.0
2019,Associate Professor,88054.0
2020,Associate Professor,113911.0
2019,Assistant Professor,91000.0
2020,Assistant Professor,91000.0
2015,Associate Professor,53382.0
2016,Associate Professor,85000.0
2017,Associate Professor,82620.0
2018,Associate Professor,106000.0
2019,Associate Professor,120840.0
2020,Associate Professor,114798.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2020,Assistant Professor,22500.0
2015,Professor,97205.0
2016,Professor,100531.0
2017,Professor,100531.0
2018,Professor,81415.0
2019,Professor,108287.0
2020,Professor,108287.0
2018,Assistant Professor,82000.0
2019,Assistant Professor,84180.0
2020,Assistant Professor,84180.0
2015,Assistant Professor,65685.0
2016,Assistant Professor,68997.35
2017,Assistant Professor,68997.0
2018,Assistant Professor,73773.0
2019,Associate Professor,83198.0
2020,Associate Professor,83198.0
2015,Assistant Professor,66594.0
2016,Assistant Professor,69911.51
2017,Assistant Professor,69912.0
2018,Associate Professor,81648.0
2019,Associate Professor,84483.0
2020,Associate Professor,84483.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,34289.0
2018,Assistant Professor,34669.0
2019,Associate Professor,30000.0
2020,Associate Professor,109790.0
2015,Assistant Professor,30000.0
2017,Assistant Professor,70000.0
2018,Assistant Professor,71400.0
2019,Assistant Professor,74256.0
2020,Assistant Professor,71657.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Associate Professor,50000.0
2018,Associate Professor,50000.0
2019,Associate Professor,107054.0
2020,Associate Professor,81361.0
